user_id,item_id,rating,rented for,review_text,category,height,size,age,review_date
313541,656480,10,formal affair,i love this dress and am very tempted to buy it from the shoshanna websiteit is so pretty and easy to wear super comfortable flattering and the hemline is fun and uniqueit runs a little large especially the top im c but i was never concerned about it falling down eitherit is so well made and the navy color is stunninga great alternative to blacki would definitely rent again for another eventone of my all time favorites,dress,"5' 6""",16,44.0,Apr 24 2021
735790,130259,8,formal affair,i originally rented aand anbut i would up wearing abecause the dress seemed to run large i wanted to be able to wear a normal bra which i was able to do but the dress was low cut the dress was comfortable and i received compliments all night,dress,"5' 3""",8,33.0,May 04 2018
219378,1846864,10,formal affair,"gosize down so that the top fits snug bottom is stretchy so it will fit
i would buy this dress i loved it",dress,"5' 3""",16,66.0,Apr 08 2022
752725,653200,10,wedding,loved the dress it was exactly what i imagined when i rented itthis was my first rtr experience and i was not disappointedi wore it to a north carolina fall wedding this dress is comfortable even on the arms which was a concernit was somewhat restrictive when it came to raising the roof on the dance floorbut perhaps thats in everyones best interest ,dress,"5' 7""",20,29.0,Oct 19 2021
316500,152662,8,wedding,this dress fit me perfectlyi was very comfortable and felt confidentthe only problem was that two of the hooks on the back were brokeni made it work by hooking onto the lacebut overall this was a winner,gown,"5' 6""",8,38.0,May 20 2018
29297,834814,8,formal affair,i wish i had the long but it still covered my shoes ,gown,"5' 7""",24,52.0,May 09 2022
719874,137585,10,party,my friends planned an amazingly memorable bachelorette party for me in chicago they are fabulouswith them all in white this silver slatewillow stunning made me the center of attentionthe dress runs true to size and if youre like me you can enjoy the exposed back without a bra cutting across the geometric structurethis dress is a lot darker than it appears in photosits more of a dark silver graystill it was absolutely stunning and surprisingly comfortable ,sheath,"5' 6""",4,33.0,Feb 03 2019
603920,191514,10,other,it was comfortable it looked great and i couldnt be happier with my experience,dress,"5' 6""",51,27.0,Nov 10 2019
899973,1187659,10,formal affair,true to size gorgeous color loved overall ,sheath,"5' 3""",4,26.0,Aug 26 2020
210666,1563416,8,party,wore this dress for a bachelorette partypain to get on but once it was on it fit like a glove dress came to right above the knee i felt like the cut of the shoulders was not the most flatteringfabric was thick and sucked you right in no need for spanxalthough worn to a bach party this dress was formal and conservative enough for a wedding or such like event i would def rent rvn again ,sheath,"5' 4""",4,33.0,Jul 20 2019
531422,1242074,8,formal affair,this dress is so much better looking in person it stands out against a sea of black but it less subtle than sequinsbeing petite the straps didnt quite fit and it was a bit long even with heels,gown,"5' 2""",12,31.0,Mar 02 2022
367158,1379493,10,wedding,very comfortable fit but the fabric was a tad itchy ,dress,"5' 6""",12,32.0,Oct 17 2021
272611,873547,6,wedding,rented this as an option for a wedding but didnt end up wearing it since the material was too heavy for the humidity and the waist hips ran large im busty and the top wasnt a problem so overall id say this dress runs a little large,sheath,"5' 0""",4,32.0,Oct 23 2022
346502,948002,10,formal affair,i wore this to a blacktie optional wedding last may and it was beautiful,gown,"5' 4""",1,30.0,Nov 04 2020
607421,1175903,8,party,the bust does run large and since i am large in that areafashion tape and a pin were necessary so i wouldnt flash everyone it was very long which was great for me since i am tall ,gown,"6' 1""",25,46.0,Jun 17 2019
770676,132135,10,formal affair,perfect dress perfect fitcomfortable classic ,gown,"5' 6""",12,39.0,Jan 07 2020
423728,1639988,10,everyday,this runs true to size and looks amazing oni am wearing it to work and afterthe bow does not tie in case you were wonderingit is already tied and sewn into the dress so you cannot adjust it,dress,"5' 6""",12,34.0,Dec 05 2022
912470,1940985,10,party,beautiful dress great quality the sequins did not scratch as many sequin dresses doimand woreheelsthe length was perfect very classy dress,dress,"5' 10""",14,57.0,Nov 27 2021
857203,181453,8,wedding,the dress was snug but in a good way i received tons of compliments the whole eveningi typically wear sizeand this sizewas quite snug since i am so petite onlythe dress hit below my knees after ordering this dress it got me hooked on rent the runway all my friends asked me how it worked and i was delighted to tell them the details,dress,"5' 0""",1,28.0,Nov 04 2017
691468,797218,10,work,the colors are awesome the material is a touch thicker like incredibly soft canvas the colors are great im typically btwn aand aand got thein this dress i have room to spare and it looked great the back doesnt zip up all the way but you can definitely wear a reg bra or go without the band around the waist has no stretch hem hit a couple of inches above my knee still work appropriate this would be great for a picnic brunch or even dinner date just change up the shoes im a huge fan of this dress ,dress,"5' 3""",8,31.0,Apr 27 2021
348523,517998,8,wedding,this dress was a ton of fun to wear it was very flattering and the open back gave it a little something extra i wore an adhesive bra but it didnt really make a difference as the front is formedi am pretty rectangular in shape and did notice that the dress was a little tight in the rib cage areaoverall it was a super fun dress and i received a ton of compliments ,dress,"5' 7""",12,34.0,Aug 28 2022
22685,1425852,6,everyday,there is no give to the material so ladies with broader shoulders or bigger armsits a tight squeeze with limited mobility,dress,"5' 3""",8,29.0,Jan 31 2022
94822,189303,10,formal affair,my original dress i ordered in another style was lost in the mail by ups when i called to tell rtr the man spentmins on the phone with me trying to find me another dress after we found this one he sent it overnight to me it is a very beautiful dress its not as appealing when its on the hanger and looks a bit mother of the bride until you put it on i did not end up wearing it but i tried the w it fit well and had enough room to move around in themay have made it difficult to dance in otherwise its a very elegant and well made dress choose a size up from your normal size to be safe ,sheath,"5' 8""",45,28.0,Apr 29 2019
